DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Hour,DayOfWeek,Month,IsWeekend
2004-10-23 01:00:00,1.1,993.0,204.0,6.0,813.0,132.0,792.0,57.0,1413.0,946.0,19.9,67.5,1.5544,1,Saturday,October,True
2004-10-23 02:00:00,1.0,989.0,204.0,6.0,814.0,146.0,800.0,51.0,1418.0,915.0,19.1,70.0,1.5331,2,Saturday,October,True
2004-10-23 03:00:00,0.8,943.0,204.0,4.6,746.0,146.0,852.0,51.0,1374.0,864.0,19.3,68.1,1.5139,3,Saturday,October,True
2004-10-23 04:00:00,0.8,910.0,204.0,4.0,712.0,94.0,872.0,42.0,1341.0,836.0,19.6,66.9,1.5125,4,Saturday,October,True
2004-10-23 05:00:00,0.7,925.0,204.0,4.6,742.0,127.0,876.0,43.0,1381.0,842.0,18.1,72.1,1.4834,5,Saturday,October,True
2004-10-23 06:00:00,1.2,1039.0,204.0,7.6,882.0,217.0,724.0,52.0,1473.0,1002.0,18.1,72.3,1.4927,6,Saturday,October,True
2004-10-23 07:00:00,2.3,1208.0,204.0,13.6,1104.0,394.0,598.0,65.0,1699.0,1165.0,17.6,74.8,1.491,7,Saturday,October,True
2004-10-23 08:00:00,3.0,1268.0,204.0,16.0,1179.0,511.0,545.0,69.0,1753.0,1294.0,18.2,72.8,1.5048,8,Saturday,October,True
2004-10-23 09:00:00,3.3,1353.0,204.0,18.9,1265.0,523.0,507.0,91.0,1833.0,1475.0,20.2,65.8,1.5374,9,Saturday,October,True
2004-10-23 10:00:00,2.8,1317.0,204.0,15.7,1171.0,471.0,542.0,92.0,1727.0,1436.0,21.6,61.4,1.5696,10,Saturday,October,True
2004-10-23 11:00:00,3.0,1356.0,204.0,16.2,1187.0,441.0,534.0,102.0,1738.0,1465.0,23.3,57.5,1.6169,11,Saturday,October,True
2004-10-23 12:00:00,3.4,1414.0,204.0,19.4,1279.0,414.0,504.0,118.0,1854.0,1583.0,25.0,52.4,1.6356,12,Saturday,October,True
2004-10-23 13:00:00,3.0,1326.0,204.0,16.9,1206.0,317.0,533.0,111.0,1785.0,1432.0,25.4,50.8,1.6275,13,Saturday,October,True
2004-10-23 14:00:00,2.3,1211.0,204.0,12.5,1067.0,230.0,609.0,101.0,1608.0,1270.0,26.1,47.1,1.5724,14,Saturday,October,True
2004-10-23 15:00:00,3.1,1324.0,204.0,15.8,1173.0,365.0,564.0,119.0,1749.0,1354.0,27.0,44.2,1.549,15,Saturday,October,True
2004-10-23 16:00:00,3.0,1324.0,204.0,16.0,1181.0,360.0,565.0,115.0,1747.0,1318.0,27.2,43.0,1.5246,16,Saturday,October,True
2004-10-23 17:00:00,3.3,1361.0,204.0,16.3,1189.0,420.0,549.0,120.0,1776.0,1351.0,25.6,48.3,1.5641,17,Saturday,October,True
2004-10-23 18:00:00,4.0,1475.0,204.0,21.0,1324.0,475.0,490.0,115.0,1925.0,1530.0,23.3,57.9,1.6376,18,Saturday,October,True
2004-10-23 19:00:00,4.6,1537.0,204.0,23.1,1381.0,526.0,469.0,118.0,2016.0,1615.0,22.2,63.6,1.6763,19,Saturday,October,True
2004-10-23 20:00:00,4.1,1413.0,204.0,17.7,1231.0,460.0,520.0,117.0,1853.0,1415.0,21.6,67.7,1.7228,20,Saturday,October,True
2004-10-23 21:00:00,2.3,1229.0,204.0,12.2,1055.0,255.0,607.0,96.0,1668.0,1219.0,21.0,69.3,1.7058,21,Saturday,October,True
2004-10-23 22:00:00,2.6,1297.0,204.0,14.6,1136.0,283.0,567.0,89.0,1725.0,1307.0,20.3,70.5,1.6599,22,Saturday,October,True
2004-10-23 23:00:00,2.6,1302.0,204.0,13.1,1088.0,271.0,594.0,84.0,1639.0,1297.0,20.0,69.5,1.6109,23,Saturday,October,True
2004-11-23 00:00:00,1.3,1285.0,204.0,11.6,1037.0,370.0,610.0,121.0,1277.0,1751.0,7.9,72.5,0.7766,0,Tuesday,November,False
2004-11-23 01:00:00,1.1,1267.0,204.0,10.8,1008.0,349.0,628.0,118.0,1264.0,1652.0,8.0,75.3,0.8079,1,Tuesday,November,False
2004-11-23 02:00:00,0.8,1176.0,204.0,8.8,930.0,287.0,679.0,113.0,1216.0,1455.0,8.0,76.2,0.8217,2,Tuesday,November,False
2004-11-23 03:00:00,0.3,1079.0,204.0,6.0,812.0,287.0,782.0,113.0,1158.0,1158.0,7.8,81.3,0.8631,3,Tuesday,November,False
2004-11-23 04:00:00,0.3,1084.0,204.0,6.1,816.0,226.0,776.0,94.0,1165.0,1126.0,7.9,81.8,0.8759,4,Tuesday,November,False
2004-11-23 05:00:00,1.3,1091.0,204.0,6.4,829.0,238.0,755.0,92.0,1177.0,1126.0,8.2,81.4,0.888,5,Tuesday,November,False
2004-11-23 06:00:00,1.4,1126.0,204.0,7.7,886.0,316.0,713.0,98.0,1225.0,1158.0,8.5,81.1,0.8989,6,Tuesday,November,False
2004-11-23 07:00:00,2.1,1210.0,204.0,10.0,978.0,508.0,666.0,111.0,1332.0,1237.0,8.9,79.3,0.9088,7,Tuesday,November,False
2004-11-23 08:00:00,4.5,1565.0,204.0,24.0,1405.0,920.0,488.0,139.0,1830.0,1696.0,9.5,77.9,0.9278,8,Tuesday,November,False
2004-11-23 09:00:00,5.7,1578.0,204.0,27.6,1494.0,980.0,448.0,160.0,1854.0,1800.0,9.9,77.6,0.9488,9,Tuesday,November,False
2004-11-23 10:00:00,6.6,1702.0,204.0,31.5,1585.0,1188.0,422.0,183.0,1960.0,1967.0,10.7,76.2,0.9798,10,Tuesday,November,False
2004-11-23 11:00:00,5.0,1552.0,204.0,24.1,1406.0,1045.0,478.0,185.0,1749.0,1862.0,11.8,72.2,0.9948,11,Tuesday,November,False
2004-11-23 12:00:00,5.3,1590.0,204.0,26.5,1466.0,999.0,448.0,198.0,1831.0,2003.0,13.3,66.9,1.0163,12,Tuesday,November,False
2004-11-23 13:00:00,5.4,1640.0,204.0,27.1,1480.0,955.0,432.0,201.0,1865.0,2041.0,13.8,67.0,1.0513,13,Tuesday,November,False
2004-11-23 14:00:00,7.3,1769.0,204.0,33.2,1624.0,1189.0,396.0,233.0,2041.0,2202.0,13.9,67.6,1.0666,14,Tuesday,November,False
2004-11-23 15:00:00,5.1,1581.0,204.0,25.5,1442.0,933.0,435.0,202.0,1839.0,1966.0,14.2,66.8,1.073,15,Tuesday,November,False
2004-11-23 16:00:00,5.3,1658.0,204.0,27.1,1482.0,898.0,419.0,186.0,1893.0,2030.0,14.2,67.8,1.0879,16,Tuesday,November,False
2004-11-23 17:00:00,7.3,1821.0,204.0,35.4,1673.0,1201.0,371.0,215.0,2119.0,2201.0,13.6,71.0,1.1018,17,Tuesday,November,False
2004-11-23 18:00:00,10.2,1982.0,204.0,49.5,1959.0,1369.0,322.0,227.0,2536.0,2386.0,13.2,72.6,1.0936,18,Tuesday,November,False
2004-11-23 19:00:00,11.9,2008.0,204.0,50.6,1980.0,1389.0,325.0,220.0,2562.0,2342.0,12.4,74.7,1.0741,19,Tuesday,November,False
2004-11-23 20:00:00,11.5,1918.0,204.0,49.4,1958.0,1358.0,335.0,190.0,2477.0,2237.0,11.5,76.2,1.0324,20,Tuesday,November,False
2004-11-23 21:00:00,8.3,1693.0,204.0,31.7,1590.0,1189.0,412.0,178.0,1949.0,2025.0,10.4,79.3,0.9993,21,Tuesday,November,False
2004-11-23 22:00:00,4.7,1495.0,204.0,21.8,1345.0,866.0,467.0,147.0,1649.0,1853.0,10.0,82.5,1.015,22,Tuesday,November,False
2004-11-23 23:00:00,4.0,1449.0,204.0,19.8,1291.0,718.0,482.0,138.0,1580.0,1817.0,10.0,82.6,1.0163,23,Tuesday,November,False
2004-12-23 00:00:00,2.0,973.0,204.0,5.4,785.0,241.0,916.0,127.0,883.0,1086.0,5.2,44.1,0.3939,0,Thursday,December,False
2004-12-23 01:00:00,1.9,952.0,204.0,5.5,790.0,210.0,921.0,113.0,896.0,1038.0,4.3,46.4,0.3896,1,Thursday,December,False
2004-12-23 02:00:00,2.1,969.0,204.0,5.2,773.0,292.0,889.0,128.0,914.0,1064.0,3.0,52.5,0.4021,2,Thursday,December,False
2004-12-23 03:00:00,1.7,919.0,204.0,3.7,693.0,292.0,955.0,128.0,882.0,979.0,2.3,56.3,0.4134,3,Thursday,December,False
2004-12-23 04:00:00,1.3,874.0,204.0,3.1,657.0,129.0,985.0,85.0,867.0,930.0,1.5,61.4,0.4235,4,Thursday,December,False
2004-12-23 05:00:00,1.1,806.0,204.0,1.6,554.0,106.0,1206.0,77.0,807.0,783.0,4.0,50.4,0.4154,5,Thursday,December,False
2004-12-23 06:00:00,1.2,874.0,204.0,2.5,623.0,125.0,1096.0,78.0,847.0,831.0,2.8,55.2,0.4177,6,Thursday,December,False
2004-12-23 07:00:00,1.8,961.0,204.0,5.3,779.0,267.0,917.0,115.0,960.0,983.0,1.2,61.4,0.4159,7,Thursday,December,False
2004-12-23 08:00:00,3.6,1195.0,204.0,13.4,1096.0,543.0,668.0,169.0,1166.0,1315.0,1.4,61.3,0.4208,8,Thursday,December,False
2004-12-23 09:00:00,3.7,1184.0,204.0,15.0,1148.0,496.0,651.0,174.0,1178.0,1389.0,2.2,58.1,0.4218,9,Thursday,December,False
2004-12-23 10:00:00,3.4,1135.0,204.0,12.8,1076.0,491.0,685.0,171.0,1120.0,1396.0,4.3,49.4,0.4138,10,Thursday,December,False
2004-12-23 11:00:00,4.0,1211.0,204.0,15.9,1177.0,667.0,620.0,179.0,1221.0,1585.0,6.6,42.5,0.416,11,Thursday,December,False
2004-12-23 12:00:00,3.8,1228.0,204.0,15.9,1178.0,693.0,621.0,193.0,1202.0,1628.0,8.0,38.3,0.4133,12,Thursday,December,False
2004-12-23 13:00:00,4.1,1247.0,204.0,16.3,1188.0,707.0,598.0,210.0,1237.0,1692.0,9.1,36.1,0.4172,13,Thursday,December,False
2004-12-23 14:00:00,4.9,1336.0,204.0,18.6,1256.0,777.0,567.0,224.0,1320.0,1828.0,10.0,34.7,0.4259,14,Thursday,December,False
2004-12-23 15:00:00,3.3,1205.0,204.0,12.8,1079.0,512.0,652.0,175.0,1168.0,1476.0,11.0,33.0,0.4331,15,Thursday,December,False
2004-12-23 16:00:00,4.3,1305.0,204.0,17.9,1238.0,587.0,565.0,177.0,1325.0,1640.0,11.3,33.6,0.4504,16,Thursday,December,False
2004-12-23 17:00:00,6.6,1568.0,204.0,29.0,1528.0,864.0,455.0,208.0,1661.0,2046.0,9.4,41.3,0.4888,17,Thursday,December,False
2004-12-23 18:00:00,8.5,1630.0,204.0,33.1,1622.0,1089.0,421.0,247.0,1757.0,2238.0,8.0,45.9,0.4936,18,Thursday,December,False
2004-12-23 19:00:00,8.7,1704.0,204.0,36.1,1689.0,1070.0,402.0,242.0,1820.0,2480.0,7.1,50.3,0.51,19,Thursday,December,False
2004-12-23 20:00:00,9.1,1701.0,204.0,36.3,1692.0,1220.0,402.0,252.0,1832.0,2415.0,6.2,56.9,0.5419,20,Thursday,December,False
2004-12-23 21:00:00,7.2,1564.0,204.0,26.3,1462.0,1076.0,472.0,228.0,1574.0,2181.0,6.3,57.9,0.5575,21,Thursday,December,False
2004-12-23 22:00:00,5.0,1441.0,204.0,20.6,1314.0,825.0,517.0,196.0,1389.0,2051.0,6.2,56.8,0.5421,22,Thursday,December,False
2004-12-23 23:00:00,4.2,1376.0,204.0,17.0,1209.0,740.0,549.0,190.0,1283.0,2041.0,6.1,54.7,0.5201,23,Thursday,December,False
2005-01-24 00:00:00,4.2,1086.0,204.0,4.4,733.0,140.0,848.0,105.0,1064.0,883.0,5.9,72.7,0.6791,0,Monday,January,False
2005-01-24 01:00:00,4.2,1092.0,204.0,6.0,811.0,191.0,773.0,121.0,1129.0,966.0,5.0,76.5,0.6728,1,Monday,January,False
2005-01-24 02:00:00,0.1,1127.0,204.0,7.6,884.0,248.0,704.0,136.0,1173.0,983.0,4.0,80.4,0.663,2,Monday,January,False
2005-01-24 03:00:00,0.1,881.0,204.0,1.9,578.0,248.0,1017.0,136.0,876.0,607.0,5.8,59.0,0.5493,3,Monday,January,False
2005-01-24 04:00:00,0.1,831.0,204.0,1.0,498.0,50.0,1237.0,48.0,855.0,443.0,5.8,59.5,0.5519,4,Monday,January,False
2005-01-24 05:00:00,0.3,791.0,204.0,0.6,459.0,43.0,1421.0,40.0,809.0,390.0,6.6,51.3,0.5026,5,Monday,January,False
2005-01-24 06:00:00,0.5,836.0,204.0,1.2,520.0,86.0,1296.0,67.0,832.0,479.0,7.0,47.2,0.4745,6,Monday,January,False
2005-01-24 07:00:00,0.6,907.0,204.0,2.9,644.0,152.0,1028.0,104.0,902.0,732.0,6.6,47.9,0.4686,7,Monday,January,False
2005-01-24 08:00:00,1.8,1174.0,204.0,11.1,1018.0,341.0,688.0,169.0,1210.0,1149.0,7.2,49.8,0.5061,8,Monday,January,False
2005-01-24 09:00:00,2.0,1094.0,204.0,9.7,967.0,355.0,682.0,203.0,1147.0,1136.0,6.9,52.8,0.5293,9,Monday,January,False
2005-01-24 10:00:00,1.4,992.0,204.0,5.7,800.0,327.0,797.0,183.0,1007.0,934.0,8.7,46.7,0.5249,10,Monday,January,False
2005-01-24 11:00:00,0.6,955.0,204.0,5.4,783.0,240.0,844.0,151.0,976.0,845.0,10.0,40.6,0.4971,11,Monday,January,False
2005-01-24 12:00:00,0.5,959.0,204.0,5.1,771.0,217.0,852.0,138.0,975.0,808.0,11.8,35.4,0.4877,12,Monday,January,False
2005-01-24 13:00:00,0.7,981.0,204.0,5.8,804.0,191.0,829.0,127.0,997.0,783.0,10.7,37.2,0.4788,13,Monday,January,False
2005-01-24 14:00:00,0.7,947.0,204.0,5.6,791.0,191.0,825.0,127.0,963.0,785.0,10.9,34.9,0.456,14,Monday,January,False
2005-01-24 15:00:00,1.1,1023.0,204.0,8.0,898.0,256.0,759.0,148.0,1034.0,899.0,10.7,33.1,0.4256,15,Monday,January,False
2005-01-24 16:00:00,1.3,1009.0,204.0,7.1,860.0,287.0,787.0,172.0,993.0,922.0,10.6,34.2,0.4375,16,Monday,January,False
2005-01-24 17:00:00,1.0,1007.0,204.0,7.6,884.0,278.0,780.0,163.0,1014.0,951.0,8.9,38.1,0.4341,17,Monday,January,False
2005-01-24 18:00:00,1.5,1054.0,204.0,10.4,992.0,302.0,715.0,180.0,1092.0,1051.0,7.8,39.7,0.4206,18,Monday,January,False
2005-01-24 19:00:00,1.5,1018.0,204.0,8.9,934.0,259.0,740.0,169.0,1014.0,967.0,7.3,42.2,0.4341,19,Monday,January,False
2005-01-24 20:00:00,1.2,976.0,204.0,7.3,870.0,221.0,795.0,152.0,971.0,861.0,6.9,42.5,0.4257,20,Monday,January,False
2005-01-24 21:00:00,0.3,872.0,204.0,3.6,689.0,142.0,970.0,107.0,866.0,631.0,6.6,43.2,0.4247,21,Monday,January,False
2005-01-24 22:00:00,0.3,805.0,204.0,1.7,559.0,93.0,1183.0,75.0,781.0,466.0,6.4,41.7,0.4034,22,Monday,January,False
2005-01-24 23:00:00,0.3,800.0,204.0,1.5,541.0,71.0,1250.0,58.0,779.0,407.0,6.1,42.6,0.4041,23,Monday,January,False
2005-02-24 00:00:00,1.6,1018.0,204.0,4.7,750.0,248.0,831.0,172.0,1051.0,916.0,3.2,83.0,0.645,0,Thursday,February,False
2005-02-24 01:00:00,1.1,937.0,204.0,2.6,625.0,142.0,977.0,120.0,983.0,798.0,5.1,74.5,0.6626,1,Thursday,February,False
2005-02-24 02:00:00,0.9,949.0,204.0,2.9,647.0,117.0,956.0,100.0,1023.0,762.0,4.0,80.8,0.6666,2,Thursday,February,False
2005-02-24 03:00:00,0.7,895.0,204.0,1.5,545.0,117.0,1080.0,100.0,964.0,685.0,4.3,81.0,0.677,3,Thursday,February,False
2005-02-24 04:00:00,0.7,884.0,204.0,1.3,528.0,96.0,1148.0,86.0,960.0,619.0,2.9,85.3,0.6503,4,Thursday,February,False
2005-02-24 05:00:00,0.6,883.0,204.0,1.2,518.0,87.0,1135.0,81.0,962.0,606.0,3.3,84.5,0.6612,5,Thursday,February,False
2005-02-24 06:00:00,0.8,968.0,204.0,3.0,652.0,197.0,937.0,131.0,1051.0,788.0,3.6,84.4,0.6724,6,Thursday,February,False
2005-02-24 07:00:00,1.5,1071.0,204.0,5.5,787.0,290.0,755.0,170.0,1146.0,947.0,3.8,83.8,0.6771,7,Thursday,February,False
2005-02-24 08:00:00,3.1,1310.0,204.0,12.9,1082.0,621.0,555.0,267.0,1400.0,1254.0,4.1,82.5,0.6819,8,Thursday,February,False
2005-02-24 09:00:00,3.8,1332.0,204.0,14.5,1132.0,645.0,522.0,269.0,1439.0,1352.0,3.9,83.9,0.6847,9,Thursday,February,False
2005-02-24 10:00:00,2.7,1178.0,204.0,9.0,939.0,573.0,640.0,244.0,1228.0,1165.0,4.1,83.9,0.6967,10,Thursday,February,False
2005-02-24 11:00:00,1.8,1093.0,204.0,6.5,836.0,414.0,728.0,232.0,1142.0,1025.0,4.6,82.0,0.6997,11,Thursday,February,False
2005-02-24 12:00:00,1.4,1060.0,204.0,5.4,784.0,314.0,770.0,196.0,1117.0,941.0,5.5,79.5,0.7238,12,Thursday,February,False
2005-02-24 13:00:00,1.7,1121.0,204.0,7.4,873.0,317.0,697.0,195.0,1206.0,1000.0,6.7,76.2,0.7519,13,Thursday,February,False
2005-02-24 14:00:00,1.9,1118.0,204.0,7.7,888.0,290.0,685.0,189.0,1223.0,962.0,7.9,69.0,0.7394,14,Thursday,February,False
2005-02-24 15:00:00,2.2,1205.0,204.0,10.7,1002.0,385.0,612.0,212.0,1299.0,1214.0,8.5,66.3,0.7387,15,Thursday,February,False
2005-02-24 16:00:00,3.0,1274.0,204.0,13.3,1094.0,507.0,537.0,267.0,1364.0,1428.0,7.6,70.8,0.7399,16,Thursday,February,False
2005-02-24 17:00:00,3.0,1301.0,204.0,13.2,1092.0,534.0,525.0,262.0,1388.0,1484.0,7.2,72.4,0.7372,17,Thursday,February,False
2005-02-24 18:00:00,3.9,1405.0,204.0,17.5,1224.0,601.0,468.0,270.0,1503.0,1658.0,6.7,74.2,0.7326,18,Thursday,February,False
2005-02-24 19:00:00,4.0,1375.0,204.0,17.7,1230.0,583.0,473.0,260.0,1522.0,1632.0,6.1,75.8,0.7184,19,Thursday,February,False
2005-02-24 20:00:00,3.9,1367.0,204.0,17.5,1225.0,551.0,485.0,265.0,1492.0,1628.0,6.3,74.9,0.7187,20,Thursday,February,False
2005-02-24 21:00:00,3.5,1324.0,204.0,14.1,1121.0,547.0,531.0,262.0,1399.0,1481.0,6.0,78.0,0.7345,21,Thursday,February,False
2005-02-24 22:00:00,2.4,1170.0,204.0,8.4,917.0,385.0,652.0,227.0,1218.0,1205.0,5.6,81.2,0.7443,22,Thursday,February,False
2005-02-24 23:00:00,2.1,1169.0,204.0,7.9,895.0,318.0,681.0,192.0,1201.0,1106.0,5.5,81.5,0.7393,23,Thursday,February,False
2004-03-24 00:00:00,1.2,1045.0,55.0,4.9,756.0,70.0,1137.0,85.0,1411.0,902.0,11.1,62.2,0.8199,0,Wednesday,March,False
2004-03-24 01:00:00,1.1,997.0,74.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082,1,Wednesday,March,False
2004-03-24 02:00:00,0.9,948.0,35.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025,2,Wednesday,March,False
2004-03-24 03:00:00,0.6,878.0,29.0,1.6,551.0,43.0,1493.0,61.0,1272.0,683.0,10.6,61.6,0.7856,3,Wednesday,March,False
2004-03-24 04:00:00,0.6,908.0,29.0,1.7,559.0,44.0,1477.0,66.0,1287.0,721.0,10.2,62.7,0.7813,4,Wednesday,March,False
2004-03-24 05:00:00,0.6,892.0,20.0,1.2,522.0,34.0,1572.0,54.0,1255.0,648.0,10.9,58.6,0.7628,5,Wednesday,March,False
2004-03-24 06:00:00,0.8,954.0,32.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382,6,Wednesday,March,False
2004-03-24 07:00:00,1.2,1045.0,84.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.4,59.2,0.7455,7,Wednesday,March,False
2004-03-24 08:00:00,3.1,1383.0,245.0,13.8,1109.0,174.0,832.0,97.0,1706.0,1173.0,11.0,57.3,0.7501,8,Wednesday,March,False
2004-03-24 09:00:00,4.4,1597.0,553.0,23.7,1395.0,235.0,652.0,110.0,2080.0,1519.0,11.2,56.9,0.7565,9,Wednesday,March,False
2004-03-24 10:00:00,3.4,1318.0,450.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.1,54.9,0.7734,10,Wednesday,March,False
2004-03-24 11:00:00,1.7,1138.0,118.0,8.0,898.0,136.0,950.0,88.0,1505.0,966.0,15.1,44.3,0.7535,11,Wednesday,March,False
2004-03-24 12:00:00,1.5,1098.0,118.0,6.7,842.0,117.0,1012.0,85.0,1440.0,828.0,15.6,40.6,0.7146,12,Wednesday,March,False
2004-03-24 13:00:00,1.7,1118.0,144.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.9,34.6,0.6597,13,Wednesday,March,False
2004-03-24 14:00:00,2.2,1170.0,159.0,10.8,1009.0,126.0,879.0,106.0,1566.0,872.0,16.6,35.6,0.6697,14,Wednesday,March,False
2004-03-24 15:00:00,2.2,1112.0,122.0,6.7,842.0,100.0,1015.0,91.0,1494.0,680.0,11.3,63.9,0.8554,15,Wednesday,March,False
2004-03-24 16:00:00,2.7,1390.0,230.0,11.4,1028.0,197.0,829.0,126.0,1730.0,1002.0,9.6,81.1,0.972,16,Wednesday,March,False
2004-03-24 17:00:00,2.8,1353.0,320.0,13.4,1096.0,195.0,774.0,130.0,1783.0,1159.0,11.7,69.1,0.9497,17,Wednesday,March,False
2004-03-24 18:00:00,2.7,1260.0,263.0,12.0,1050.0,156.0,828.0,111.0,1722.0,979.0,10.7,68.5,0.8794,18,Wednesday,March,False
2004-03-24 19:00:00,4.5,1501.0,556.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.7,67.3,0.8643,19,Wednesday,March,False
2004-03-24 20:00:00,3.5,1273.0,458.0,14.4,1130.0,190.0,795.0,136.0,1744.0,1071.0,10.8,65.7,0.8486,20,Wednesday,March,False
2004-03-24 21:00:00,2.6,1179.0,214.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.3,66.3,0.8336,21,Wednesday,March,False
2004-03-24 22:00:00,1.7,1047.0,97.0,5.9,809.0,118.0,1064.0,108.0,1435.0,766.0,10.1,66.9,0.8248,22,Wednesday,March,False
2004-03-24 23:00:00,1.3,973.0,79.0,4.5,739.0,81.0,1186.0,87.0,1354.0,589.0,10.4,61.1,0.7717,23,Wednesday,March,False
2005-03-24 00:00:00,1.9,1251.0,79.0,9.9,973.0,314.0,559.0,144.0,1277.0,1482.0,15.9,47.0,0.8434,0,Thursday,March,False
2005-03-24 01:00:00,1.7,1222.0,79.0,8.1,902.0,294.0,590.0,133.0,1256.0,1384.0,15.1,50.2,0.8543,1,Thursday,March,False
2005-03-24 02:00:00,0.9,1044.0,79.0,3.8,702.0,165.0,746.0,109.0,1099.0,1101.0,15.3,49.2,0.8493,2,Thursday,March,False
2005-03-24 03:00:00,0.7,1006.0,79.0,3.1,659.0,143.0,791.0,94.0,1082.0,999.0,13.1,56.1,0.8416,3,Thursday,March,False
2005-03-24 04:00:00,0.5,953.0,79.0,2.0,583.0,93.0,889.0,73.0,1043.0,895.0,13.3,54.4,0.8287,4,Thursday,March,False
2005-03-24 05:00:00,0.4,959.0,79.0,2.2,598.0,111.0,878.0,76.0,1045.0,904.0,12.4,58.3,0.8364,5,Thursday,March,False
2005-03-24 06:00:00,0.4,949.0,79.0,2.3,607.0,105.0,884.0,74.0,1043.0,851.0,12.9,56.0,0.8292,6,Thursday,March,False
2005-03-24 07:00:00,0.7,1073.0,79.0,4.9,760.0,173.0,727.0,73.0,1128.0,1052.0,11.9,59.6,0.8294,7,Thursday,March,False
2005-03-24 08:00:00,3.1,1499.0,79.0,19.8,1291.0,541.0,444.0,107.0,1653.0,1609.0,13.4,55.1,0.8444,8,Thursday,March,False
2005-03-24 09:00:00,3.4,1404.0,79.0,15.0,1149.0,581.0,469.0,115.0,1523.0,1614.0,16.1,46.4,0.8436,9,Thursday,March,False
2005-03-24 10:00:00,3.5,1465.0,79.0,18.1,1241.0,591.0,434.0,132.0,1572.0,1774.0,17.9,42.2,0.8557,10,Thursday,March,False
2005-03-24 11:00:00,3.2,1474.0,79.0,15.3,1158.0,653.0,469.0,155.0,1476.0,1802.0,18.2,43.2,0.8926,11,Thursday,March,False
2005-03-24 12:00:00,3.2,1611.0,79.0,17.8,1233.0,690.0,413.0,140.0,1687.0,1741.0,16.0,67.9,1.2217,12,Thursday,March,False
2005-03-24 13:00:00,3.3,1590.0,79.0,17.3,1219.0,602.0,410.0,147.0,1677.0,1830.0,17.6,59.7,1.188,13,Thursday,March,False
2005-03-24 14:00:00,3.0,1422.0,79.0,14.1,1120.0,489.0,476.0,161.0,1525.0,1696.0,20.9,43.4,1.0618,14,Thursday,March,False
2005-03-24 15:00:00,2.0,1273.0,79.0,10.3,988.0,288.0,563.0,123.0,1387.0,1257.0,24.1,33.3,0.9881,15,Thursday,March,False
2005-03-24 16:00:00,2.3,1296.0,79.0,11.0,1014.0,323.0,543.0,142.0,1401.0,1305.0,22.9,35.2,0.9694,16,Thursday,March,False
2005-03-24 17:00:00,2.2,1247.0,79.0,10.3,989.0,301.0,557.0,143.0,1383.0,1183.0,22.2,36.2,0.956,17,Thursday,March,False
2005-03-24 18:00:00,2.7,1359.0,79.0,14.6,1135.0,335.0,505.0,153.0,1500.0,1347.0,21.3,37.8,0.9462,18,Thursday,March,False
2005-03-24 19:00:00,5.9,1726.0,79.0,30.8,1570.0,659.0,359.0,200.0,2021.0,1947.0,20.1,43.2,1.0051,19,Thursday,March,False
2005-03-24 20:00:00,7.5,1818.0,79.0,35.5,1675.0,847.0,330.0,232.0,2143.0,2129.0,18.8,49.1,1.0538,20,Thursday,March,False
2005-03-24 21:00:00,5.0,1667.0,79.0,24.2,1410.0,691.0,383.0,201.0,1818.0,1948.0,18.2,52.2,1.0795,21,Thursday,March,False
2005-03-24 22:00:00,4.0,1549.0,79.0,17.8,1233.0,590.0,424.0,175.0,1648.0,1804.0,17.4,57.3,1.1288,22,Thursday,March,False
2005-03-24 23:00:00,2.7,1385.0,79.0,11.9,1045.0,449.0,496.0,159.0,1462.0,1572.0,17.0,56.6,1.0902,23,Thursday,March,False
2004-04-24 00:00:00,2.8,1402.0,240.0,13.4,1098.0,161.0,736.0,113.0,1729.0,1456.0,18.2,49.7,1.0284,0,Saturday,April,True
2004-04-24 01:00:00,2.6,1349.0,251.0,13.4,1097.0,148.0,707.0,100.0,1763.0,1442.0,16.1,57.4,1.0451,1,Saturday,April,True
2004-04-24 02:00:00,1.8,1161.0,173.0,9.0,938.0,109.0,827.0,87.0,1597.0,1243.0,16.3,55.3,1.0178,2,Saturday,April,True
2004-04-24 03:00:00,1.1,1022.0,113.0,5.8,802.0,109.0,916.0,87.0,1481.0,1078.0,15.7,53.6,0.9483,3,Saturday,April,True
2004-04-24 04:00:00,1.1,948.0,55.0,3.8,700.0,45.0,1045.0,60.0,1430.0,939.0,16.9,49.8,0.9514,4,Saturday,April,True
2004-04-24 05:00:00,0.7,933.0,65.0,3.7,697.0,71.0,1045.0,65.0,1403.0,937.0,14.8,57.7,0.9644,5,Saturday,April,True
